Category,Month,Longitude,Latitude,Count
Theft,3,-5.436682,50.176058000000005,1
Theft,3,-5.422932,50.183391,1
Theft,3,-5.421556,50.190017,3
Theft,3,-5.421333,50.18396,2
Theft,3,-5.414829,50.189019,1
Theft,3,-5.4119480000000015,50.18930200000001,1
Theft,3,-5.411948000000001,50.189302000000005,1
Theft,3,-5.3562949999999985,50.161804,1
Theft,3,-5.332391,50.107885,1
Theft,3,-5.312761,50.081486,2
Theft,3,-5.310473,50.177595000000004,1
Theft,3,-5.309113,50.086772,1
Theft,3,-5.30607,50.215847,1
Theft,3,-5.300865,50.214987,1
Theft,3,-5.2982580000000015,50.209106,1
Theft,3,-5.298258000000001,50.209106,1
Theft,3,-5.297651,50.213918,1
Theft,3,-5.297256,50.214082,1
Theft,3,-5.296684,50.21839,3
Theft,3,-5.295385,50.215008000000005,1
Theft,3,-5.295385,50.21500800000001,1
Theft,3,-5.29436,50.209091,2
Theft,3,-5.294199,50.217129,2
Theft,3,-5.292177,50.234576000000004,1
Theft,3,-5.2920440000000015,50.215562,1
Theft,3,-5.292044000000001,50.215562,1
Theft,3,-5.291261,50.211518,1
Theft,3,-5.290279,50.220667999999996,1
Theft,3,-5.28861,50.222496,2
Theft,3,-5.287396,50.232777,1
Theft,3,-5.284581,50.223033,1
Theft,3,-5.283683,50.221808,1
Theft,3,-5.282915,50.205727,1
Theft,3,-5.279269,50.101420000000005,1
Theft,3,-5.279033,50.100014,2
Theft,3,-5.2781970000000005,50.200507,1
Theft,3,-5.274561,50.225781,2
Theft,3,-5.2709790000000005,50.228761,2
Theft,3,-5.270009,50.096895,1
Theft,3,-5.269823000000001,50.097243,1
Theft,3,-5.265213,50.103895,1
Theft,3,-5.263917,50.099847,1
Theft,3,-5.263813,50.229583,1
Theft,3,-5.263463,50.226723,3
Theft,3,-5.261755,50.228813,1
Theft,3,-5.261458,50.091658,1
Theft,3,-5.258356,50.092105,1
Theft,3,-5.238117,50.235728,2
Theft,3,-5.235252,50.236095,2
Theft,3,-5.234907,50.233694,1
Theft,3,-5.231182,50.22921,1
Theft,3,-5.2311819999999996,50.229209999999995,1
Theft,3,-5.226344,50.233986,1
Theft,3,-5.220701999999998,50.243706,1
Theft,3,-5.214627,50.252024,1
Theft,3,-5.207029,50.218922,1
Theft,3,-5.198656,50.313899,1
Theft,3,-5.156905,50.346769,1
Theft,3,-5.149961,50.347415999999996,1
Theft,3,-5.149961,50.347416,1
Theft,3,-5.1345730000000005,50.10623,2
Theft,3,-5.12287,50.163868,1
Theft,3,-5.122048,50.16264,5
Theft,3,-5.115055,50.263015,1
Theft,3,-5.113721,50.258922,1
Theft,3,-5.1120410000000005,50.207106,1
Theft,3,-5.110255,50.341542,1
Theft,3,-5.109954,50.411941,3
Theft,3,-5.104941999999999,50.146978000000004,1
Theft,3,-5.1049419999999985,50.146978,1
Theft,3,-5.103665,50.168324,1
Theft,3,-5.103283,50.171726,1
Theft,3,-5.101437000000001,50.167016,1
Theft,3,-5.101203,50.411374,1
Theft,3,-5.100564,50.165428999999996,1
Theft,3,-5.099619000000001,50.168558000000004,1
Theft,3,-5.098856,50.167165999999995,1
Theft,3,-5.098502,50.411185,1
Theft,3,-5.0969739999999994,50.155603,1
Theft,3,-5.096415,50.260581,1
Theft,3,-5.096373000000002,50.172081,1
Theft,3,-5.0958260000000015,50.264474,1
Theft,3,-5.0939190000000005,50.411073,1
Theft,3,-5.093058,50.15048,2
Theft,3,-5.092539,50.268331,1
Theft,3,-5.091423000000001,50.1657,1
Theft,3,-5.09026,50.41476,1
Theft,3,-5.089051,50.162156,1
Theft,3,-5.088916,50.415956,1
Theft,3,-5.08879,50.409698999999996,1
Theft,3,-5.08879,50.409699,1
Theft,3,-5.088528,50.229997999999995,1
Theft,3,-5.088241,50.415326,1
Theft,3,-5.0881120000000015,50.411831,1
Theft,3,-5.088112000000001,50.411831,1
Theft,3,-5.086581,50.414903,2
Theft,3,-5.086121,50.413898,1
Theft,3,-5.085247,50.149627,3
Theft,3,-5.085058999999999,50.412928,1
Theft,3,-5.085037000000002,50.048896,1
Theft,3,-5.084841,50.413699,2
Theft,3,-5.082095,50.155468,1
Theft,3,-5.082018,50.186254,2
Theft,3,-5.081625,50.409475,1
Theft,3,-5.080989,50.15655,1
Theft,3,-5.080622,50.263529,1
Theft,3,-5.080124,50.41412,1
Theft,3,-5.077987,50.263581,1
Theft,3,-5.077152,50.413444,1
Theft,3,-5.076753,50.41402100000001,1
Theft,3,-5.076726,50.336263,1
Theft,3,-5.076576,50.414988,2
Theft,3,-5.075696,50.41291500000001,1
Theft,3,-5.0756,50.415347,1
Theft,3,-5.074131,50.1494,1
Theft,3,-5.073462999999999,50.154267,1
Theft,3,-5.0734629999999985,50.154267,1
Theft,3,-5.073084,50.154906,2
Theft,3,-5.071605,50.261879,1
Theft,3,-5.071135,50.150064,1
Theft,3,-5.071128,50.156281,3
Theft,3,-5.070639,50.152812,1
Theft,3,-5.069898,50.155881,2
Theft,3,-5.0698360000000005,50.416992,2
Theft,3,-5.069757,50.155642,2
Theft,3,-5.069568,50.150951,2
Theft,3,-5.067697,50.152773,1
Theft,3,-5.066227,50.404061999999996,1
Theft,3,-5.065945,50.416699,1
Theft,3,-5.065764,50.149702000000005,1
Theft,3,-5.065764,50.14970200000001,1
Theft,3,-5.06513,50.162763,2
Theft,3,-5.0641300000000005,50.26392,1
Theft,3,-5.063575,50.405283000000004,1
Theft,3,-5.062296,50.401385999999995,2
Theft,3,-5.062296,50.401386,3
Theft,3,-5.061454,50.147756,1
Theft,3,-5.058485,50.410608,2
Theft,3,-5.058169,50.148491,1
Theft,3,-5.057092,50.41543,1
Theft,3,-5.056079,50.26245,2
Theft,3,-5.055526,50.263022,1
Theft,3,-5.054082,50.263492,2
Theft,3,-5.053491999999999,50.264784999999996,1
Theft,3,-5.0534919999999985,50.264785,1
Theft,3,-5.052974,50.264151,1
Theft,3,-5.052535,50.263209,1
Theft,3,-5.052156,50.263651,4
Theft,3,-5.0514800000000015,50.263615,1
Theft,3,-5.051480000000001,50.263615,1
Theft,3,-5.051257,50.260571,1
Theft,3,-5.050858,50.26355,2
Theft,3,-5.050064,50.26232,1
Theft,3,-5.050009999999999,50.261692,1
Theft,3,-5.049969,50.263241,1
Theft,3,-5.049647,50.261288,7
Theft,3,-5.048892,50.262639,1
Theft,3,-5.0488919999999995,50.262639,1
Theft,3,-5.048812,50.263802,1
Theft,3,-5.048642,50.2618,1
Theft,3,-5.047176,50.264123,1
Theft,3,-5.046653,50.264722,1
Theft,3,-5.045266000000002,50.264542,1
Theft,3,-5.045266000000001,50.264542,2
Theft,3,-5.043658,50.419102,1
Theft,3,-5.040965,50.267957,1
Theft,3,-5.040669,50.272561,1
Theft,3,-5.040562,50.256129,1
Theft,3,-5.038183999999999,50.265716999999995,3
Theft,3,-5.038183999999998,50.265717,4
Theft,3,-5.037018,50.271208,3
Theft,3,-5.033339,50.27009,1
Theft,3,-5.028624,50.216797,2
Theft,3,-5.028125,50.447952,1
Theft,3,-5.010306,50.162111,1
Theft,3,-5.000794,50.234638000000004,1
Theft,3,-4.998317,50.539011,2
Theft,3,-4.997318,50.278024,1
Theft,3,-4.996608,50.276999,1
Theft,3,-4.982757,50.511642,1
Theft,3,-4.978077,50.501615,1
Theft,3,-4.977136,50.197313,2
Theft,3,-4.958719,50.290987,1
Theft,3,-4.957162,50.316808,2
Theft,3,-4.952653,50.430021999999994,1
Theft,3,-4.94767,50.289198999999996,1
Theft,3,-4.932469,50.393742,1
Theft,3,-4.928817,50.316446,2
Theft,3,-4.910341000000002,50.456276,1
Theft,3,-4.904793,50.548454,2
Theft,3,-4.888423,50.32496,1
Theft,3,-4.876967,50.36092,2
Theft,3,-4.865037,50.387661,2
Theft,3,-4.856785,50.517035,1
Theft,3,-4.8567849999999995,50.517035,1
Theft,3,-4.848408999999999,50.338406,1
Theft,3,-4.848408999999998,50.338406,1
Theft,3,-4.838386,50.516307,1
Theft,3,-4.8324989999999985,50.399307,1
Theft,3,-4.832145,50.526579,1
Theft,3,-4.8304800000000006,50.410051,1
Theft,3,-4.830127,50.409565,1
Theft,3,-4.829996,50.418941,2
Theft,3,-4.798853,50.378101,1
Theft,3,-4.797488,50.336504,2
Theft,3,-4.7974879999999995,50.336504,2
Theft,3,-4.7965620000000015,50.378615,1
Theft,3,-4.7962099999999985,50.337462,1
Theft,3,-4.794919,50.325772,2
Theft,3,-4.794798,50.338557,1
Theft,3,-4.793942,50.337147,1
Theft,3,-4.7939419999999995,50.337146999999995,1
Theft,3,-4.7937769999999995,50.395593,1
Theft,3,-4.793372,50.337728000000006,1
Theft,3,-4.793372,50.33772800000001,1
Theft,3,-4.7927290000000005,50.333228000000005,2
Theft,3,-4.7927290000000005,50.33322800000001,2
Theft,3,-4.79265,50.331655,2
Theft,3,-4.791819,50.241695,2
Theft,3,-4.791472,50.399238,1
Theft,3,-4.791472,50.399238000000004,1
Theft,3,-4.788924,50.338095,2
Theft,3,-4.787166,50.337121,2
Theft,3,-4.784162,50.40562,2
Theft,3,-4.782922,50.358272,2
Theft,3,-4.7777970000000005,50.334071,1
Theft,3,-4.775564,50.341096,2
Theft,3,-4.774553,50.334113,6
Theft,3,-4.774238,50.338114,1
Theft,3,-4.772157,50.505590000000005,1
Theft,3,-4.765975,50.470773,1
Theft,3,-4.765338,50.350155,2
Theft,3,-4.763632,50.347164,2
Theft,3,-4.76238,50.336742,2
Theft,3,-4.7621660000000015,50.342009,1
Theft,3,-4.762166000000001,50.342009000000004,1
Theft,3,-4.7617769999999995,50.345238,1
Theft,3,-4.758817,50.644815,2
Theft,3,-4.757559,50.498345,2
Theft,3,-4.7472769999999995,50.390135,1
Theft,3,-4.737932,50.466706,2
Theft,3,-4.737179,50.467335,2
Theft,3,-4.736383,50.467453000000006,4
Theft,3,-4.734289,50.46780800000001,1
Theft,3,-4.7342889999999995,50.467808000000005,2
Theft,3,-4.7338510000000005,50.470966,1
Theft,3,-4.733656,50.470764,1
Theft,3,-4.7326690000000005,50.466587,2
Theft,3,-4.731232,50.463922,1
Theft,3,-4.730898000000002,50.468382,1
Theft,3,-4.727745,50.350864,2
Theft,3,-4.727105,50.473248,2
Theft,3,-4.726845,50.47364,5
Theft,3,-4.725651,50.471501,1
Theft,3,-4.724223,50.473873,1
Theft,3,-4.7210540000000005,50.471212,2
Theft,3,-4.720529,50.471639,2
Theft,3,-4.719655,50.471632,1
Theft,3,-4.718533,50.474195,3
Theft,3,-4.718394,50.472993,1
Theft,3,-4.717058,50.360172,1
Theft,3,-4.716374,50.47465,1
Theft,3,-4.7163010000000005,50.471656,2
Theft,3,-4.714475,50.364694,2
Theft,3,-4.714205000000001,50.470977000000005,1
Theft,3,-4.7100550000000005,50.460774,1
Theft,3,-4.707173,50.467057000000004,1
Theft,3,-4.705241,50.473686,10
Theft,3,-4.702984,50.458348,2
Theft,3,-4.702328,50.471559,1
Theft,3,-4.700896,50.683411,1
Theft,3,-4.683163,50.55391,1
Theft,3,-4.680457,50.461145,1
Theft,3,-4.679880000000001,50.620196,1
Theft,3,-4.678417,50.623053999999996,2
Theft,3,-4.678417,50.623054,3
Theft,3,-4.672423,50.625081,1
Theft,3,-4.668354,50.4066,1
Theft,3,-4.638935,50.540377,2
Theft,3,-4.634204,50.339771999999996,1
Theft,3,-4.634204,50.339772,1
Theft,3,-4.619538,50.698258,1
Theft,3,-4.6195379999999995,50.698258,1
Theft,3,-4.5918660000000004,50.52036,2
Theft,3,-4.574158000000001,50.509969,1
Theft,3,-4.572248,50.455359,2
Theft,3,-4.543798000000002,50.830723,1
Theft,3,-4.537793,50.615834,1
Theft,3,-4.53534,50.82194000000001,1
Theft,3,-4.532201000000001,50.822971,1
Theft,3,-4.530096,50.828674,1
Theft,3,-4.530003,50.818818,2
Theft,3,-4.52853,50.827566,1
Theft,3,-4.528092,50.828124,6
Theft,3,-4.526895,50.367296,1
Theft,4,-5.666069,50.15142,2
Theft,4,-5.650519,50.121555,1
Theft,4,-5.604898,50.128766999999996,1
Theft,4,-5.604898,50.128767,1
Theft,4,-5.559329,50.108978,1
Theft,4,-5.5539190000000005,50.114884,1
Theft,4,-5.5519,50.11105,2
Theft,4,-5.550962,50.128793,2
Theft,4,-5.548433999999999,50.116572,1
Theft,4,-5.5484339999999985,50.116572,3
Theft,4,-5.547882,50.07829,1
Theft,4,-5.5478819999999995,50.07829,1
Theft,4,-5.544855999999999,50.111896,3
Theft,4,-5.5448559999999985,50.111896,4
Theft,4,-5.540801999999999,50.123688,1
Theft,4,-5.540175,50.128457,2
Theft,4,-5.540094,50.118078,1
Theft,4,-5.5398760000000005,50.114558,1
Theft,4,-5.539464,50.084144,2
Theft,4,-5.538656,50.118509,3
Theft,4,-5.538382,50.116871,2
Theft,4,-5.537513,50.117617,1
Theft,4,-5.53716,50.119283,2
Theft,4,-5.537134,50.11797,5
Theft,4,-5.535865,50.118792,2
Theft,4,-5.534661,50.120106,2
Theft,4,-5.53417,50.120481,3
Theft,4,-5.534096,50.121563,1
Theft,4,-5.533930000000001,50.119876,1
Theft,4,-5.533425,50.120053999999996,3
Theft,4,-5.533425,50.120054,2
Theft,4,-5.533091000000001,50.119884000000006,1
Theft,4,-5.53297,50.115965,3
Theft,4,-5.5323910000000005,50.116648,1
Theft,4,-5.525109,50.127981,1
Theft,4,-5.521012000000002,50.128222,3
Theft,4,-5.521012000000001,50.128221999999994,4
Theft,4,-5.513237999999999,50.127747,1
Theft,4,-5.5132379999999985,50.127747,3
Theft,4,-5.490202,50.208602,1
Theft,4,-5.489221,50.204565,2
Theft,4,-5.485380999999999,50.209763,1
Theft,4,-5.482684,50.210654,1
Theft,4,-5.480696,50.212998999999996,1
Theft,4,-5.480696,50.212999,1
Theft,4,-5.480361,50.213791,1
Theft,4,-5.479996,50.213011,1
Theft,4,-5.479686,50.214918,1
Theft,4,-5.479011,50.215082,1
Theft,4,-5.478828,50.209294,1
Theft,4,-5.477966,50.209779,1
Theft,4,-5.473487,50.19811,2
Theft,4,-5.471243,50.194425,1
Theft,4,-5.469732,50.159681,1
Theft,4,-5.46948,50.124125,1
Theft,4,-5.464181,50.191541,1
Theft,4,-5.461842,50.155338,1
Theft,4,-5.460184,50.191877000000005,1
Theft,4,-5.460184,50.19187700000001,1
Theft,4,-5.428501,50.167069,2
Theft,4,-5.425746,50.125039,2
Theft,4,-5.421333,50.18396,4
Theft,4,-5.416022,50.187868,1
Theft,4,-5.414515,50.190513,1
Theft,4,-5.408411,50.191385,3
Theft,4,-5.408322,50.192287,2
Theft,4,-5.404909,50.189032,1
Theft,4,-5.400305,50.196607,4
Theft,4,-5.39974,50.194977,1
Theft,4,-5.398994999999998,50.191391,2
Theft,4,-5.39027,50.194821999999995,1
Theft,4,-5.39027,50.194822,1
Theft,4,-5.38844,50.105056,1
Theft,4,-5.355065,50.236328,2
Theft,4,-5.347957,50.132879,1
Theft,4,-5.3162379999999985,50.1225,2
Theft,4,-5.3148,50.086106,1
Theft,4,-5.310817,50.08613,1
Theft,4,-5.306042,50.214426,2
Theft,4,-5.30187,50.214923,1
Theft,4,-5.300582,50.211496,1
Theft,4,-5.300091,50.21393,3
Theft,4,-5.299689,50.222119,2
Theft,4,-5.299654,50.218161,1
Theft,4,-5.298234,50.213632,1
Theft,4,-5.298234,50.213632000000004,1
Theft,4,-5.297651,50.213918,1
Theft,4,-5.2971580000000005,50.214696999999994,1
Theft,4,-5.296723,50.215708,1
Theft,4,-5.2920440000000015,50.215562,1
Theft,4,-5.284581,50.223033,1
Theft,4,-5.281075,50.223645,1
Theft,4,-5.279269,50.10142000000001,1
Theft,4,-5.274275,50.100994,3
Theft,4,-5.274026999999999,50.213903,1
Theft,4,-5.268763,50.103435,1
Theft,4,-5.267887,50.227436,1
Theft,4,-5.2670650000000006,50.223203999999996,4
Theft,4,-5.2670650000000006,50.223204,3
Theft,4,-5.265213,50.103895,3
Theft,4,-5.264844999999999,50.124587,1
Theft,4,-5.264844999999998,50.124587,1
Theft,4,-5.263813,50.229583,1
Theft,4,-5.263463,50.226723,2
Theft,4,-5.261755,50.228813,2
Theft,4,-5.260642,50.101665999999994,1
Theft,4,-5.258356,50.092105,1
Theft,4,-5.246653,50.112179,5
Theft,4,-5.246516000000001,50.024524,1
Theft,4,-5.24405,50.029990999999995,1
Theft,4,-5.236330000000001,50.109291999999996,1
Theft,4,-5.236238,50.287669,1
Theft,4,-5.2353260000000015,50.239674,1
Theft,4,-5.235252,50.236095,4
Theft,4,-5.234907,50.233694,1
Theft,4,-5.2347150000000005,50.239763,1
Theft,4,-5.234115,50.241048,2
Theft,4,-5.233793,50.268594,1
Theft,4,-5.232559999999999,50.23259,1
Theft,4,-5.23209,50.233305,1
Theft,4,-5.229977,50.233381,2
Theft,4,-5.2291370000000015,50.233405,1
Theft,4,-5.229137000000001,50.233405,1
Theft,4,-5.228974,50.232645,1
Theft,4,-5.22724,50.233143,2
Theft,4,-5.226978,50.240887,1
Theft,4,-5.225497,50.234532,1
Theft,4,-5.223404,50.234068,2
Theft,4,-5.213277,50.098643,1
Theft,4,-5.209179,50.244879,1
Theft,4,-5.208034,50.314854,1
Theft,4,-5.207529,50.217802,1
Theft,4,-5.206946,50.313499,1
Theft,4,-5.202241000000001,50.304327,2
Theft,4,-5.201906,50.31586,1
Theft,4,-5.181838,50.242978,1
Theft,4,-5.171121,50.185302,1
Theft,4,-5.169454,50.312504,1
Theft,4,-5.168233,50.232654,2
Theft,4,-5.167439,50.160375,1
Theft,4,-5.163054,50.280015,1
Theft,4,-5.15835,50.163754,1
Theft,4,-5.156905,50.346769,1
Theft,4,-5.154438,50.34412,1
Theft,4,-5.154438,50.344120000000004,1
Theft,4,-5.153657,50.341667,2
Theft,4,-5.139856,50.347249,1
Theft,4,-5.133644,50.153017,2
Theft,4,-5.133285,50.163579,2
Theft,4,-5.125099,50.265102,4
Theft,4,-5.124586,50.183721000000006,1
Theft,4,-5.124586,50.18372100000001,1
Theft,4,-5.122048,50.16264,2
Theft,4,-5.115198,50.16304,2
Theft,4,-5.114346,50.172545,1
Theft,4,-5.110622,50.118246,1
Theft,4,-5.108079,50.169861,1
Theft,4,-5.103665,50.168324,1
Theft,4,-5.10295,50.146276,1
Theft,4,-5.101335,50.168467,2
Theft,4,-5.100801000000001,50.167573,1
Theft,4,-5.100457,50.410521,1
Theft,4,-5.0996190000000015,50.168558,1
Theft,4,-5.098856,50.167165999999995,2
Theft,4,-5.098856,50.167166,2
Theft,4,-5.095826000000001,50.264474,1
Theft,4,-5.092521,50.412523,1
Theft,4,-5.09145,50.266686,3
Theft,4,-5.091423000000001,50.1657,1
Theft,4,-5.089051,50.162156,2
Theft,4,-5.088241,50.415326,3
Theft,4,-5.0868269999999995,50.151771000000004,1
Theft,4,-5.086581,50.414903,1
Theft,4,-5.086104,50.41299,1
Theft,4,-5.085928,50.412437,2
Theft,4,-5.084857,50.414382,1
Theft,4,-5.084841,50.413699,3
Theft,4,-5.081761,50.14309,2
Theft,4,-5.080124,50.41412,2
Theft,4,-5.080124,50.414120000000004,2
Theft,4,-5.079695,50.413358,1
Theft,4,-5.076753,50.414021000000005,1
Theft,4,-5.076753,50.41402100000001,1
Theft,4,-5.076067,50.155358,3
Theft,4,-5.075719,50.149493,2
Theft,4,-5.075696,50.412915000000005,1
Theft,4,-5.0756,50.415347,5
Theft,4,-5.074815,50.154177,1
Theft,4,-5.07442,50.415603000000004,1
Theft,4,-5.0737510000000015,50.151992,1
Theft,4,-5.073751000000001,50.151992,1
Theft,4,-5.0727459999999995,50.154654,1
Theft,4,-5.072653,50.157572,1
Theft,4,-5.071605,50.261879,1
Theft,4,-5.071128,50.156281,2
Theft,4,-5.070854,50.149172,1
Theft,4,-5.069898,50.155881,2
Theft,4,-5.068704,50.15473400000001,1
Theft,4,-5.068358,50.405886,1
Theft,4,-5.067832,50.146148,1
Theft,4,-5.067752,50.404795,1
Theft,4,-5.065945,50.416699,2
Theft,4,-5.065816000000001,50.151608,2
Theft,4,-5.065612000000002,50.152351,3
Theft,4,-5.065612000000001,50.152351,7
Theft,4,-5.065052,50.147328,2
Theft,4,-5.063435,50.412268,2
Theft,4,-5.063374,50.151078999999996,1
Theft,4,-5.062296,50.401385999999995,2
Theft,4,-5.062296,50.401386,2
Theft,4,-5.061454,50.147756,1
Theft,4,-5.058448,50.221897999999996,1
Theft,4,-5.058448,50.221898,1
Theft,4,-5.056019,50.259555,1
Theft,4,-5.053491999999999,50.264784999999996,2
Theft,4,-5.0534919999999985,50.264785,1
Theft,4,-5.052727,50.176233,1
Theft,4,-5.0514800000000015,50.263615,1
Theft,4,-5.051257,50.260571,2
Theft,4,-5.050464,50.264847,1
Theft,4,-5.050095,50.420021999999996,1
Theft,4,-5.050095,50.420022,1
Theft,4,-5.050009999999999,50.261692,2
Theft,4,-5.0500099999999986,50.261692,1
Theft,4,-5.049647,50.261288,1
Theft,4,-5.048635,50.259947,1
Theft,4,-5.048229,50.417714000000004,1
Theft,4,-5.047941000000002,50.264013,1
Theft,4,-5.047941000000001,50.264013,1
Theft,4,-5.047321,50.262869,2
Theft,4,-5.045266000000002,50.264542,2
Theft,4,-5.045266000000001,50.264542,2
Theft,4,-5.044827,50.275259000000005,1
Theft,4,-5.042537,50.420724,1
Theft,4,-5.040233,50.262641,1
Theft,4,-5.036258,50.264562,1
Theft,4,-5.0309620000000015,50.419164,1
Theft,4,-5.030962000000001,50.419164,1
Theft,4,-5.030064,50.464615,1
Theft,4,-4.978899,50.366033,1
Theft,4,-4.9742989999999985,50.287737,1
Theft,4,-4.961691,50.361391,1
Theft,4,-4.954114,50.402153000000006,1
Theft,4,-4.954114,50.40215300000001,1
Theft,4,-4.9504980000000005,50.292914,1
Theft,4,-4.944271,50.427932,2
Theft,4,-4.942517,50.380804,2
Theft,4,-4.941902,50.382007,1
Theft,4,-4.940487,50.435269,1
Theft,4,-4.939708,50.435199,2
Theft,4,-4.939238,50.394659,1
Theft,4,-4.939238,50.394659000000004,1
Theft,4,-4.913922,50.244263,1
Theft,4,-4.894526,50.346055,2
Theft,4,-4.887931,50.383532,1
Theft,4,-4.863053,50.428026,1
Theft,4,-4.856785,50.517035,3
Theft,4,-4.8567849999999995,50.517035,1
Theft,4,-4.851945,50.520536,1
Theft,4,-4.843768,50.516409,2
Theft,4,-4.842234,50.342318,1
Theft,4,-4.8422339999999995,50.342318,1
Theft,4,-4.837488,50.515672,1
Theft,4,-4.837129,50.516040999999994,1
Theft,4,-4.837129,50.516041,2
Theft,4,-4.835563,50.516511,1
Theft,4,-4.835246,50.514278999999995,1
Theft,4,-4.83305,50.405004999999996,1
Theft,4,-4.832134,50.405927,1
Theft,4,-4.831514,50.348777,1
Theft,4,-4.824584,50.455026,1
Theft,4,-4.824584,50.455026000000004,1
Theft,4,-4.8218260000000015,50.513274,1
Theft,4,-4.821262,50.27424,2
Theft,4,-4.807589,50.337133,1
Theft,4,-4.803335,50.334825,3
Theft,4,-4.800768,50.339923999999996,1
Theft,4,-4.800768,50.339924,1
Theft,4,-4.798425,50.434591999999995,1
Theft,4,-4.798425,50.434592,1
Theft,4,-4.797968,50.377403,1
Theft,4,-4.7968980000000006,50.339604,1
Theft,4,-4.7965620000000015,50.378615,1
Theft,4,-4.795575,50.507809,1
Theft,4,-4.795106,50.338055,5
Theft,4,-4.794806,50.333897,1
Theft,4,-4.793966,50.334672999999995,1
Theft,4,-4.793966,50.334673,2
Theft,4,-4.793942,50.337147,2
Theft,4,-4.7939419999999995,50.337146999999995,3
Theft,4,-4.793372,50.337728000000006,1
Theft,4,-4.793372,50.33772800000001,1
Theft,4,-4.793128,50.33956,1
Theft,4,-4.79265,50.331655,2
Theft,4,-4.792197,50.339024,4
Theft,4,-4.791472,50.399238,1
Theft,4,-4.790726,50.240516,2
Theft,4,-4.790074,50.338761,1
Theft,4,-4.7880910000000005,50.271056,2
Theft,4,-4.787567,50.335798,1
Theft,4,-4.786995,50.338511,1
Theft,4,-4.7844440000000015,50.343924,1
Theft,4,-4.784444000000001,50.343924,1
Theft,4,-4.780842,50.339045,1
Theft,4,-4.779104,50.531896,1
Theft,4,-4.778887999999999,50.546213,1
Theft,4,-4.774553,50.334113,4
Theft,4,-4.770132,50.348467,1
Theft,4,-4.764699,50.444313,2
Theft,4,-4.763619,50.339672,2
Theft,4,-4.7621660000000015,50.342009,3
Theft,4,-4.762166000000001,50.342009000000004,2
Theft,4,-4.761814,50.36742,1
Theft,4,-4.7617769999999995,50.345238,1
Theft,4,-4.761108,50.339758,1
Theft,4,-4.753956,50.474953,1
Theft,4,-4.734289,50.46780800000001,1
Theft,4,-4.7342889999999995,50.467808000000005,1
Theft,4,-4.7326690000000005,50.466587,2
Theft,4,-4.729989,50.471444,2
Theft,4,-4.727105,50.473248,3
Theft,4,-4.727053,50.62201500000001,1
Theft,4,-4.726845,50.47364,3
Theft,4,-4.723917,50.348345,1
Theft,4,-4.722353,50.469284,1
Theft,4,-4.720529,50.471639,1
Theft,4,-4.72025,50.470467,1
Theft,4,-4.71919,50.463538,2
Theft,4,-4.718816,50.471508,1
Theft,4,-4.718394,50.472993,1
Theft,4,-4.718392,50.351038,1
Theft,4,-4.716835,50.361931,1
Theft,4,-4.712382,50.461044,2
Theft,4,-4.711062999999999,50.462631,1
Theft,4,-4.7110629999999984,50.462631,1
Theft,4,-4.71042,50.351269,1
Theft,4,-4.707215,50.460139,1
Theft,4,-4.707173,50.467057000000004,1
Theft,4,-4.705678,50.350957,2
Theft,4,-4.705241,50.473686,4
Theft,4,-4.705233,50.472066999999996,1
Theft,4,-4.705233,50.472067,1
Theft,4,-4.702328,50.471559,2
Theft,4,-4.648356,50.489351,1
Theft,4,-4.6058699999999995,50.362107,1
Theft,4,-4.550975,50.836548,2
Theft,4,-4.5441910000000005,50.829591,2
Theft,4,-4.535578,50.824759,1
Theft,4,-4.533962,50.821664,2
Theft,4,-4.532545,50.829330999999996,1
Theft,4,-4.528092,50.828124,2
Theft,4,-4.526319,50.841573,1
Theft,5,-5.679504,50.12161,1
Theft,5,-5.678831,50.12452,1
Theft,5,-5.678831,50.124520000000004,1
Theft,5,-5.569092,50.107634,1
Theft,5,-5.556344999999999,50.124202000000004,1
Theft,5,-5.5563449999999985,50.124202,1
Theft,5,-5.553155,50.124201,1
Theft,5,-5.551808,50.106590999999995,1
Theft,5,-5.551808,50.106591,1
Theft,5,-5.545349,50.123864000000005,1
Theft,5,-5.544855999999999,50.111896,1
Theft,5,-5.544014,50.116411,1
Theft,5,-5.54394,50.113138,1
Theft,5,-5.542928,50.121212,1
Theft,5,-5.542878,50.120728,1
Theft,5,-5.54164,50.114,1
Theft,5,-5.5379510000000005,50.122219,1
Theft,5,-5.537134,50.11797,2
Theft,5,-5.536829,50.114984,2
Theft,5,-5.535751,50.086506,2
Theft,5,-5.53554,50.11989000000001,1
Theft,5,-5.535001,50.119403000000005,2
Theft,5,-5.535001,50.11940300000001,3
Theft,5,-5.5349900000000005,50.120968,1
Theft,5,-5.534661,50.120106,1
Theft,5,-5.534393,50.118756,2
Theft,5,-5.53413,50.124683000000005,1
Theft,5,-5.533930000000002,50.119876,1
Theft,5,-5.533930000000001,50.119876,1
Theft,5,-5.533425,50.120053999999996,1
Theft,5,-5.533425,50.120054,1
Theft,5,-5.5330910000000015,50.119884000000006,1
Theft,5,-5.533091000000001,50.119884000000006,1
Theft,5,-5.533007,50.123305,1
Theft,5,-5.527979,50.125527000000005,1
Theft,5,-5.527979,50.12552700000001,1
Theft,5,-5.525109,50.127981,5
Theft,5,-5.521012000000002,50.128222,1
Theft,5,-5.521012000000001,50.128221999999994,3
Theft,5,-5.513237999999999,50.127747,1
Theft,5,-5.507477,50.198913,2
